user_id,cohort_recharge_date,recharge_amount_on_day,recharge_count_on_day,wallet_balance_after_recharge,days_since_signup,lifetime_recharge_count_before_day,lifetime_recharge_amount_before_day,sessions_last_7d,app_launches_last_7d,notifications_clicked_last_7d,consultations_last_7d,paid_consult_minutes_last_7d,avg_consult_rating,has_used_coupon_on_day,has_done_promo_recharge,is_free_consultation_taken,has_push_enabled,country,device_type,acquisition_source,campaign_group,city_tier,future_recharged
103971,2026-01-27,654.0,3,224.0,71,2,1041.0,4,6,1,1,10.8,5.0,0,0,1,1,USA,Android,Meta Ads,Performance,Tier 1,1
103972,2026-01-27,544.0,1,268.0,511,1,714.0,6,4,0,3,59.5,5.0,1,0,0,1,UK,Android,Google Ads,Influencer,Tier 2,0
103973,2026-01-27,232.0,1,20.0,532,0,0.0,1,2,1,1,4.1,4.7,0,0,0,1,India,iOS,Organic,Brand,Tier 1,1
103974,2026-01-27,518.0,1,32.0,45,1,722.0,7,4,1,3,25.2,3.0,0,1,0,1,UAE,Android,Referral,Remarketing,Tier 1,0
103975,2026-01-27,444.0,2,282.0,369,0,0.0,7,8,0,0,0.0,4.8,1,1,1,0,India,Android,Meta Ads,Unmapped,Tier 2,1
103976,2026-01-27,352.0,1,48.0,356,2,1707.0,2,3,2,2,11.1,5.0,0,0,1,1,India,Android,CRM,Unmapped,Tier 2,0
103977,2026-01-27,279.0,1,221.0,89,2,2071.0,6,9,0,2,15.6,4.0,0,0,0,1,UAE,Android,Google Ads,Performance,Tier 1,0
103978,2026-01-27,583.0,1,59.0,425,3,119.0,5,2,3,2,7.4,4.7,0,0,1,1,UAE,Android,Google Ads,Unmapped,Tier 1,1
103979,2026-01-27,294.0,1,35.0,248,3,1058.0,9,5,0,3,27.9,3.7,1,0,0,1,India,Android,Organic,Brand,Tier 1,1
103980,2026-01-27,1568.0,1,76.0,124,5,3350.0,5,6,0,1,12.2,1.7,0,0,0,1,India,Android,Meta Ads,Brand,Tier 2,1
103981,2026-01-27,628.0,1,164.0,302,4,2279.0,4,6,1,2,4.8,3.4,0,0,0,1,India,Android,Meta Ads,Performance,Tier 3,0
103982,2026-01-27,590.0,2,214.0,488,2,1360.0,4,11,1,2,19.7,5.0,0,0,1,1,India,Android,Organic,Remarketing,Tier 1,1
103983,2026-01-27,391.0,2,234.0,117,3,582.0,10,1,2,1,2.8,3.7,1,1,1,1,India,Web,Meta Ads,Remarketing,Tier 3,1
103984,2026-01-27,329.0,1,307.0,334,3,110.0,3,10,1,1,4.9,4.9,0,1,1,0,India,iOS,Organic,Remarketing,Tier 3,0
103985,2026-01-27,76.0,1,81.0,395,2,1077.0,3,5,3,1,11.8,5.0,0,0,1,1,India,Android,Meta Ads,Unmapped,Tier 2,0
103986,2026-01-27,245.0,3,294.0,337,3,1356.0,5,9,0,0,0.0,3.5,0,1,1,1,India,Android,Organic,Brand,Tier 2,1
103987,2026-01-27,95.0,2,176.0,351,2,2042.0,4,11,1,2,12.6,3.5,0,0,1,1,UAE,Android,Google Ads,Brand,Tier 1,0
103988,2026-01-27,94.0,2,199.0,391,3,2028.0,3,8,3,0,0.0,3.6,0,1,1,1,India,Web,Organic,Brand,Tier 2,0
103989,2026-01-27,161.0,4,720.0,126,0,0.0,3,5,1,5,109.6,2.9,1,0,0,0,India,iOS,Organic,Remarketing,Tier 2,1
103990,2026-01-27,983.0,1,259.0,54,3,2065.0,5,5,0,4,20.2,3.9,0,1,1,1,India,Android,Google Ads,Performance,Tier 1,1
103991,2026-01-27,980.0,1,140.0,534,4,4931.0,1,7,2,3,13.0,2.5,0,0,0,1,India,Android,Organic,Performance,Tier 2,1
103992,2026-01-27,249.0,1,121.0,172,3,2987.0,5,12,0,1,2.9,1.7,0,0,1,1,UAE,Android,Organic,Performance,Tier 1,1
103993,2026-01-27,124.0,1,165.0,512,3,2032.0,5,6,1,1,16.5,4.4,1,1,1,1,India,Android,Meta Ads,Brand,Tier 2,0
103994,2026-01-27,318.0,1,41.0,144,5,1597.0,5,3,1,2,22.9,3.5,0,0,1,1,India,Android,Organic,Performance,Tier 1,1
103995,2026-01-27,710.0,1,221.0,143,2,828.0,1,5,2,2,24.8,3.4,1,0,0,1,India,Android,Google Ads,Remarketing,Tier 2,1
103996,2026-01-27,854.0,1,163.0,13,2,811.0,7,2,0,1,1.8,4.8,0,1,1,1,India,Android,CRM,Brand,Tier 3,0
103997,2026-01-27,513.0,1,197.0,238,0,0.0,7,6,0,2,17.4,4.2,0,0,0,1,India,iOS,Meta Ads,Remarketing,Tier 1,0
103998,2026-01-27,578.0,2,176.0,510,4,2925.0,8,3,1,2,10.7,2.9,0,0,1,1,India,iOS,Google Ads,Influencer,Tier 2,1
103999,2026-01-27,540.0,1,45.0,483,0,0.0,2,3,1,1,7.6,4.3,1,1,1,1,India,Android,Meta Ads,Unmapped,Tier 2,0
104000,2026-01-27,102.0,1,266.0,164,0,0.0,6,6,0,0,0.0,5.0,0,0,1,1,India,Android,CRM,Remarketing,Tier 3,0
104001,2026-01-27,136.0,1,100.0,219,2,521.0,4,7,4,0,0.0,4.9,0,0,1,1,Canada,Android,Meta Ads,Remarketing,Tier 2,0
104002,2026-01-27,1282.0,1,333.0,361,3,2670.0,2,8,1,2,42.2,5.0,1,0,0,1,India,Android,Referral,Unmapped,Tier 2,1
104003,2026-01-27,511.0,1,283.0,515,4,5580.0,7,3,2,1,16.3,4.0,0,0,0,1,India,Android,CRM,Influencer,Tier 2,1
104004,2026-01-27,57.0,1,510.0,326,2,2288.0,5,8,2,0,0.0,3.7,0,0,1,1,India,Web,Organic,Unmapped,Tier 1,1
104005,2026-01-27,603.0,1,164.0,108,0,0.0,0,3,3,3,38.6,4.9,0,0,0,1,India,Android,Meta Ads,Performance,Tier 1,0
104006,2026-01-27,206.0,2,307.0,192,2,625.0,4,6,1,1,2.5,5.0,1,1,1,1,India,Android,Google Ads,Performance,Tier 2,1
104007,2026-01-27,900.0,1,550.0,390,3,1835.0,5,6,4,1,1.1,3.8,0,0,0,1,India,Android,Referral,Brand,Tier 2,1
104008,2026-01-27,838.0,1,92.0,12,2,1514.0,5,5,3,1,9.8,3.5,0,1,0,0,Canada,Android,CRM,Brand,Tier 2,1
104009,2026-01-27,683.0,2,362.0,323,3,1766.0,8,6,1,1,2.2,5.0,1,0,0,1,India,Android,Organic,Unmapped,Tier 1,1
104010,2026-01-27,507.0,1,256.0,415,3,2257.0,5,7,1,5,4.4,3.9,0,0,1,1,India,Android,Meta Ads,Performance,Tier 1,1
104011,2026-01-27,1045.0,2,67.0,186,1,1668.0,4,6,1,1,7.4,3.7,0,0,0,1,India,iOS,Meta Ads,Remarketing,Tier 1,1
104012,2026-01-27,1114.0,1,149.0,291,3,3354.0,4,9,5,2,23.7,3.5,1,1,1,1,India,Android,Meta Ads,Brand,Tier 2,1
104013,2026-01-27,211.0,1,797.0,387,0,0.0,5,6,2,0,0.0,4.6,0,0,1,1,USA,Android,Organic,Performance,Tier 2,1
104014,2026-01-27,678.0,1,348.0,321,2,2158.0,7,7,1,1,6.9,4.0,0,0,1,1,India,Android,Organic,Performance,Tier 3,1
104015,2026-01-27,282.0,1,238.0,13,1,419.0,3,11,2,0,0.0,3.6,1,0,1,1,India,Android,Meta Ads,Performance,Tier 2,1
104016,2026-01-27,185.0,3,95.0,316,4,840.0,7,6,0,1,9.8,3.9,0,0,1,0,India,Android,Referral,Remarketing,Tier 1,0
104017,2026-01-27,1114.0,1,15.0,124,1,410.0,6,5,1,1,14.4,3.8,0,0,1,1,India,Android,Referral,Brand,Tier 1,1
104018,2026-01-27,753.0,1,49.0,399,2,1137.0,7,4,1,2,8.2,3.6,0,0,1,1,India,Web,Organic,Brand,Tier 2,1
104019,2026-01-27,537.0,1,170.0,141,2,2068.0,5,6,2,1,3.2,4.3,0,0,0,1,India,Android,Meta Ads,Remarketing,Tier 2,0
104020,2026-01-27,228.0,3,170.0,528,2,1828.0,3,7,1,1,11.5,4.1,0,0,1,1,India,Android,Organic,Influencer,Tier 1,1
104021,2026-01-27,1135.0,1,417.0,63,0,0.0,3,4,0,2,19.2,4.3,1,0,1,1,USA,iOS,Meta Ads,Remarketing,Tier 2,1
104022,2026-01-27,204.0,1,75.0,480,3,1800.0,6,9,0,0,0.0,4.9,0,0,1,1,India,Android,Organic,Brand,Tier 2,0
104023,2026-01-27,166.0,4,69.0,18,3,3709.0,6,10,0,1,9.4,2.9,1,1,1,1,India,Android,Referral,Remarketing,Tier 1,1
104024,2026-01-27,445.0,1,259.0,368,2,534.0,6,4,0,4,22.1,2.6,0,1,1,1,India,iOS,Referral,Influencer,Tier 1,0
104025,2026-01-27,709.0,1,123.0,190,3,1404.0,5,7,1,1,2.7,3.2,0,0,1,1,India,Android,Organic,Performance,Tier 2,1
104026,2026-01-27,342.0,1,122.0,105,0,0.0,3,2,0,0,0.0,4.0,0,0,1,1,India,Android,Referral,Remarketing,Tier 1,0
104027,2026-01-27,3635.0,1,388.0,117,2,1931.0,4,4,0,1,2.8,4.1,0,0,1,1,India,Android,Organic,Brand,Tier 1,1
104028,2026-01-27,502.0,2,65.0,20,5,7638.0,0,4,1,1,11.2,3.4,1,0,1,1,Canada,Android,Google Ads,Unmapped,Tier 1,1
104029,2026-01-27,281.0,1,348.0,71,2,753.0,3,5,0,1,3.8,3.9,0,0,0,1,UAE,Android,CRM,Remarketing,Tier 1,0
104030,2026-01-27,307.0,3,236.0,211,2,622.0,5,5,0,0,0.0,3.3,0,0,1,1,India,Android,Referral,Unmapped,Tier 2,0
104031,2026-01-27,1376.0,1,113.0,84,1,165.0,6,9,0,3,12.6,2.6,0,1,1,1,India,Android,Referral,Brand,Tier 3,1
104032,2026-01-27,414.0,1,166.0,522,4,2184.0,10,2,0,0,0.0,2.8,0,0,1,1,India,Android,Google Ads,Brand,Tier 1,0
104033,2026-01-27,1089.0,1,83.0,446,1,1006.0,7,8,3,1,2.3,4.5,1,0,0,1,India,Android,Organic,Performance,Tier 1,1
104034,2026-01-27,90.0,1,144.0,255,2,213.0,7,9,0,0,0.0,2.5,0,1,1,0,India,Android,Google Ads,Unmapped,Tier 1,1
104035,2026-01-27,912.0,1,529.0,51,1,491.0,3,2,0,0,0.0,4.9,0,0,1,1,UAE,Android,Google Ads,Performance,Tier 3,1
104036,2026-01-27,238.0,1,91.0,532,2,1355.0,7,6,3,2,25.4,4.0,0,0,1,1,USA,Android,Google Ads,Brand,Tier 1,0
104037,2026-01-27,765.0,1,28.0,391,4,3651.0,6,9,1,2,13.8,3.2,0,1,0,0,India,Android,Organic,Remarketing,Tier 2,1
104038,2026-01-27,236.0,2,170.0,98,1,651.0,0,6,1,0,0.0,3.8,0,1,0,1,India,Android,Referral,Remarketing,Tier 2,0
104039,2026-01-27,324.0,1,467.0,29,1,198.0,4,6,1,0,0.0,3.1,1,0,0,1,India,Web,Organic,Performance,Tier 1,0
104040,2026-01-27,181.0,1,202.0,334,1,323.0,4,10,3,2,11.1,5.0,0,0,0,1,India,Android,CRM,Performance,Tier 2,1
104041,2026-01-27,775.0,1,137.0,21,3,3973.0,2,3,0,0,0.0,3.6,0,0,1,1,India,Web,Meta Ads,Brand,Tier 3,1
104042,2026-01-27,858.0,1,132.0,331,5,4116.0,1,8,1,3,40.8,3.0,0,0,1,0,UAE,Android,Google Ads,Brand,Tier 2,1
104043,2026-01-27,244.0,1,355.0,238,5,1858.0,6,6,0,2,5.7,5.0,0,0,1,1,India,iOS,CRM,Performance,Tier 3,1
104044,2026-01-27,116.0,3,221.0,475,1,485.0,3,2,1,1,3.8,3.9,0,1,1,1,India,Android,Organic,Brand,Tier 2,0
104045,2026-01-27,1079.0,1,258.0,206,2,466.0,5,10,3,1,5.9,4.6,0,0,1,1,India,Android,Organic,Performance,Tier 3,1
104046,2026-01-27,269.0,1,189.0,241,2,184.0,8,5,1,3,52.2,4.1,0,0,0,1,India,Android,Organic,Brand,Tier 1,1
104047,2026-01-27,399.0,1,314.0,294,1,515.0,3,7,1,1,3.0,4.2,0,0,0,1,India,Android,CRM,Influencer,Tier 2,0
104048,2026-01-27,209.0,1,529.0,530,1,301.0,3,4,0,3,16.0,4.7,1,0,0,1,India,iOS,CRM,Remarketing,Tier 3,1
104049,2026-01-27,725.0,1,167.0,379,1,695.0,3,5,0,0,0.0,4.8,0,0,0,0,India,Android,Organic,Remarketing,Tier 1,1
104050,2026-01-27,738.0,1,218.0,361,2,3525.0,8,12,2,1,1.2,3.3,0,0,0,1,India,Android,Meta Ads,Performance,Tier 2,1
104051,2026-01-27,1196.0,1,514.0,167,0,0.0,5,5,1,3,167.4,3.9,1,0,0,1,India,Web,Meta Ads,Unmapped,Tier 3,1
104052,2026-01-27,930.0,1,188.0,260,3,1990.0,4,7,1,1,10.6,4.0,1,0,1,1,India,Android,Organic,Performance,Tier 3,1
104053,2026-01-27,888.0,2,351.0,104,4,3982.0,6,6,1,3,17.7,3.7,1,0,1,1,India,Android,Meta Ads,Brand,Tier 3,1
104054,2026-01-27,426.0,1,77.0,211,3,489.0,6,5,1,3,39.3,5.0,1,0,1,1,India,Android,Organic,Remarketing,Tier 3,1
104055,2026-01-27,388.0,1,89.0,443,1,757.0,0,1,2,1,15.0,5.0,0,0,1,1,India,Android,Google Ads,Influencer,Tier 1,0
104056,2026-01-27,719.0,1,616.0,53,1,228.0,4,8,1,1,6.1,1.8,0,0,1,1,India,iOS,Organic,Unmapped,Tier 2,1
104057,2026-01-27,409.0,1,295.0,89,0,0.0,7,7,1,2,18.7,4.7,0,1,0,1,India,Android,Meta Ads,Unmapped,Tier 1,0
104058,2026-01-27,951.0,1,150.0,316,0,0.0,3,4,2,1,21.0,4.5,0,0,0,1,India,Android,Meta Ads,Influencer,Tier 2,1
104059,2026-01-27,198.0,1,107.0,431,0,0.0,3,3,0,2,14.4,4.5,0,0,1,1,India,Android,Organic,Brand,Tier 2,1
104060,2026-01-27,89.0,1,132.0,526,0,0.0,2,5,0,1,5.2,4.4,1,0,0,1,India,Android,CRM,Unmapped,Tier 3,0
104061,2026-01-27,662.0,1,51.0,317,3,422.0,3,13,0,3,19.1,3.6,0,0,1,1,India,iOS,Organic,Remarketing,Tier 3,1
104062,2026-01-27,297.0,1,277.0,354,3,523.0,2,5,1,1,15.6,5.0,0,0,0,1,India,Android,Organic,Performance,Tier 2,1
104063,2026-01-27,173.0,2,256.0,156,0,0.0,4,6,1,1,2.4,1.6,1,0,1,0,India,Android,Organic,Remarketing,Tier 2,0
104064,2026-01-27,1683.0,4,252.0,221,2,2052.0,4,5,0,4,11.9,2.2,1,0,0,1,UK,iOS,Organic,Brand,Tier 1,1
104065,2026-01-27,456.0,2,436.0,169,1,713.0,2,6,1,2,10.7,2.9,0,0,1,1,India,Android,Organic,Brand,Tier 2,1
104066,2026-01-27,139.0,1,180.0,58,0,0.0,3,4,0,4,69.2,4.3,0,0,0,0,India,Android,CRM,Influencer,Tier 2,0
104067,2026-01-27,269.0,2,236.0,200,2,506.0,4,5,1,3,10.9,3.3,0,0,0,1,India,Android,Organic,Performance,Tier 1,1
104068,2026-01-27,364.0,1,29.0,117,2,1527.0,4,4,0,3,49.2,4.1,0,0,1,1,India,Android,Organic,Remarketing,Tier 1,0
104069,2026-01-27,653.0,1,297.0,319,1,584.0,5,6,2,2,5.3,3.3,0,0,1,1,Canada,Android,CRM,Performance,Tier 3,1
104070,2026-01-27,270.0,3,261.0,406,0,0.0,3,6,0,3,37.6,3.1,1,1,1,1,India,Android,Google Ads,Influencer,Tier 3,0
104071,2026-01-27,403.0,2,58.0,528,2,1249.0,3,7,1,0,0.0,4.4,0,0,0,1,India,Android,CRM,Brand,Tier 3,1
104072,2026-01-27,551.0,1,151.0,475,1,717.0,3,6,0,0,0.0,4.5,1,0,1,1,India,Android,Organic,Unmapped,Tier 2,0
104073,2026-01-27,625.0,3,394.0,171,2,387.0,6,6,0,7,27.6,5.0,1,0,0,1,India,Android,Organic,Unmapped,Tier 2,1
104074,2026-01-27,425.0,1,231.0,506,3,3646.0,7,3,0,0,0.0,4.2,1,0,1,0,India,Android,Organic,Brand,Tier 1,1
104075,2026-01-27,1362.0,1,100.0,508,0,0.0,7,1,1,3,54.6,3.6,0,0,0,1,UAE,iOS,Organic,Remarketing,Tier 1,1
104076,2026-01-27,731.0,1,262.0,271,1,741.0,4,8,2,1,2.1,3.6,1,0,0,1,India,iOS,Organic,Brand,Tier 3,1
104077,2026-01-27,703.0,1,577.0,110,2,868.0,9,9,2,4,63.7,2.2,0,0,1,0,India,Web,Organic,Influencer,Tier 1,1
104078,2026-01-27,686.0,3,41.0,419,0,0.0,5,7,2,2,23.7,4.5,1,0,0,1,India,iOS,Organic,Performance,Tier 1,1
104079,2026-01-27,956.0,1,289.0,60,1,383.0,6,6,2,3,10.4,4.1,0,1,0,1,India,Android,Google Ads,Unmapped,Tier 2,1
104080,2026-01-27,525.0,1,224.0,194,3,1229.0,3,9,0,1,5.6,3.9,0,0,1,1,India,iOS,Organic,Performance,Tier 2,1
104081,2026-01-27,195.0,2,52.0,287,2,754.0,6,6,0,1,4.3,4.1,0,1,1,0,India,Android,CRM,Unmapped,Tier 2,1
104082,2026-01-27,604.0,2,232.0,466,2,1133.0,3,3,0,1,8.2,3.1,0,0,0,1,India,Android,Google Ads,Brand,Tier 3,1
104083,2026-01-27,658.0,3,109.0,527,1,847.0,7,2,3,2,22.7,2.0,1,0,1,1,India,Android,Organic,Brand,Tier 2,1
104084,2026-01-27,1054.0,3,138.0,441,1,860.0,2,5,1,0,0.0,3.8,0,0,1,0,India,iOS,Organic,Remarketing,Tier 1,1
104085,2026-01-27,178.0,3,263.0,261,3,2478.0,5,2,0,5,6.5,3.7,0,0,1,1,India,Android,Referral,Performance,Tier 2,1
104086,2026-01-27,218.0,1,255.0,45,5,3049.0,5,6,0,0,0.0,4.2,1,0,0,1,UAE,Android,Organic,Performance,Tier 1,1
104087,2026-01-27,467.0,1,251.0,431,2,691.0,6,9,0,3,17.5,4.1,0,1,1,1,UAE,Android,Organic,Unmapped,Tier 1,1
104088,2026-01-27,699.0,3,794.0,462,6,5015.0,4,6,3,2,3.0,4.1,1,0,1,1,India,Android,Organic,Influencer,Tier 1,1
104089,2026-01-27,150.0,1,156.0,255,2,1124.0,5,4,0,2,10.5,3.4,0,0,0,1,India,Android,Organic,Influencer,Tier 2,0
104090,2026-01-27,183.0,1,65.0,299,4,1235.0,8,5,0,3,2.8,5.0,0,0,1,1,India,Android,Meta Ads,Remarketing,Tier 2,1
104091,2026-01-27,815.0,1,291.0,459,3,1371.0,3,4,1,1,5.2,5.0,0,0,1,1,India,Android,Organic,Influencer,Tier 2,0
104092,2026-01-27,156.0,1,223.0,71,2,1809.0,5,7,3,0,0.0,3.1,1,0,1,1,USA,Android,Organic,Performance,Tier 2,1
104093,2026-01-27,221.0,1,114.0,438,3,614.0,3,8,1,3,21.7,5.0,0,0,1,1,India,Android,Organic,Brand,Tier 2,0
104094,2026-01-27,850.0,3,107.0,276,5,6305.0,2,7,1,2,15.6,4.4,0,1,0,1,UAE,Android,Meta Ads,Remarketing,Tier 1,1
104095,2026-01-27,692.0,1,456.0,370,3,5674.0,1,9,1,0,0.0,2.6,1,0,1,1,UAE,Android,Google Ads,Remarketing,Tier 2,0
104096,2026-01-27,273.0,1,18.0,102,2,694.0,7,6,1,2,11.5,5.0,0,0,1,1,India,Android,CRM,Unmapped,Tier 3,0
104097,2026-01-27,639.0,1,219.0,332,1,385.0,5,9,1,2,29.0,3.6,0,0,0,1,India,Android,Meta Ads,Performance,Tier 1,1
104098,2026-01-27,557.0,1,103.0,144,0,0.0,7,8,3,0,0.0,3.6,0,1,1,1,India,Web,Meta Ads,Performance,Tier 3,1
104099,2026-01-27,413.0,1,243.0,279,4,1342.0,3,7,2,1,13.1,3.8,0,0,0,1,India,iOS,Organic,Brand,Tier 1,0
104100,2026-01-27,336.0,1,89.0,283,4,6191.0,2,6,2,1,2.7,4.1,0,1,1,1,India,Android,CRM,Influencer,Tier 1,0
104101,2026-01-27,622.0,1,247.0,516,1,437.0,5,5,1,2,6.3,3.8,0,1,1,0,UAE,Android,Organic,Performance,Tier 1,1
104102,2026-01-27,169.0,1,378.0,361,2,372.0,5,11,1,2,35.4,4.9,0,0,0,1,USA,Android,Google Ads,Influencer,Tier 2,1
104103,2026-01-27,617.0,1,116.0,300,3,1767.0,7,0,3,2,50.0,5.0,1,0,1,1,India,iOS,CRM,Unmapped,Tier 2,1
104104,2026-01-27,521.0,1,132.0,217,2,517.0,4,10,2,1,5.9,3.7,1,0,1,1,India,iOS,Organic,Brand,Tier 1,0
104105,2026-01-27,548.0,1,240.0,182,1,145.0,6,4,0,0,0.0,2.6,1,0,1,1,India,Android,Google Ads,Brand,Tier 2,1
104106,2026-01-27,213.0,1,310.0,352,2,573.0,4,5,0,1,2.5,3.6,1,0,1,1,India,Android,Organic,Unmapped,Tier 2,0
104107,2026-01-27,1072.0,1,695.0,476,2,625.0,7,5,0,0,0.0,3.2,1,1,1,1,India,Web,Referral,Performance,Tier 1,1
104108,2026-01-27,273.0,1,134.0,309,1,439.0,6,5,0,1,2.1,3.5,0,1,0,1,Canada,Android,Google Ads,Performance,Tier 2,1
104109,2026-01-27,309.0,2,132.0,356,1,102.0,3,7,1,2,34.2,2.8,1,0,0,1,India,Android,Meta Ads,Remarketing,Tier 2,0
104110,2026-01-27,401.0,2,69.0,177,2,2928.0,4,5,1,0,0.0,4.4,0,0,1,1,UAE,Android,Google Ads,Remarketing,Tier 2,0
104111,2026-01-27,691.0,1,12.0,301,3,1934.0,4,6,1,2,14.5,2.7,0,0,1,1,UK,Android,Google Ads,Performance,Tier 2,0
104112,2026-01-27,536.0,1,381.0,308,3,2362.0,6,3,3,0,0.0,3.0,0,0,0,1,USA,Android,Organic,Remarketing,Tier 3,1
104113,2026-01-27,112.0,1,162.0,368,3,1642.0,6,7,4,3,47.5,5.0,0,0,1,1,India,Android,Organic,Performance,Tier 1,1
104114,2026-01-27,451.0,1,67.0,170,0,0.0,3,5,2,0,0.0,2.7,0,0,1,1,UK,Android,CRM,Unmapped,Tier 1,0
104115,2026-01-27,479.0,1,340.0,188,2,759.0,4,9,0,3,20.0,2.9,1,0,1,1,India,Android,Google Ads,Remarketing,Tier 2,1
104116,2026-01-27,1089.0,1,291.0,194,6,3268.0,4,6,2,3,14.7,5.0,0,1,0,0,India,iOS,Organic,Performance,Tier 1,1
104117,2026-01-27,359.0,1,131.0,227,3,715.0,4,9,1,1,4.5,3.9,0,0,1,1,India,Android,Organic,Unmapped,Tier 1,0
104118,2026-01-27,651.0,2,226.0,157,3,1394.0,3,5,2,1,3.9,3.0,0,1,1,1,USA,Android,Google Ads,Remarketing,Tier 1,0
104119,2026-01-27,2181.0,2,78.0,105,3,1531.0,8,7,0,1,3.2,3.1,0,0,1,0,USA,Android,Meta Ads,Remarketing,Tier 1,1
104120,2026-01-27,969.0,3,302.0,270,6,1549.0,2,7,1,0,0.0,5.0,0,0,1,1,India,Android,Google Ads,Performance,Tier 1,1
104121,2026-01-27,203.0,2,111.0,461,0,0.0,6,5,0,3,30.5,4.7,0,1,1,1,India,Android,Organic,Influencer,Tier 2,0
104122,2026-01-27,755.0,1,412.0,17,0,0.0,5,5,2,1,3.3,4.3,1,0,0,1,USA,Android,Google Ads,Brand,Tier 1,1
104123,2026-01-27,618.0,1,266.0,359,0,0.0,6,8,0,1,6.6,4.8,1,1,1,0,India,Android,Referral,Performance,Tier 1,0
104124,2026-01-27,350.0,1,54.0,440,1,669.0,3,7,3,1,9.8,3.7,1,0,1,1,India,Android,Organic,Remarketing,Tier 3,1
104125,2026-01-27,760.0,1,381.0,445,7,3350.0,4,12,1,0,0.0,4.1,0,0,1,1,Canada,Android,CRM,Brand,Tier 1,1
104126,2026-01-27,200.0,1,360.0,460,2,1804.0,4,2,1,2,22.9,4.4,0,0,0,1,India,Web,Google Ads,Performance,Tier 2,0
104127,2026-01-27,278.0,1,326.0,171,3,1624.0,4,4,0,0,0.0,3.5,1,0,0,1,India,Android,Organic,Brand,Tier 1,1
104128,2026-01-27,404.0,1,339.0,54,2,149.0,2,8,1,3,6.1,4.1,0,1,1,1,India,Android,Google Ads,Performance,Tier 2,0
104129,2026-01-27,338.0,2,181.0,537,3,457.0,8,8,0,0,0.0,5.0,0,0,0,0,UK,iOS,Meta Ads,Unmapped,Tier 2,0
104130,2026-01-27,706.0,1,223.0,377,3,702.0,5,4,0,1,12.6,3.0,0,0,0,1,India,Android,Organic,Brand,Tier 1,1
104131,2026-01-27,442.0,1,154.0,192,1,287.0,3,3,3,1,3.7,3.5,1,1,0,1,India,Android,Google Ads,Unmapped,Tier 2,0
104132,2026-01-27,312.0,2,29.0,460,3,1921.0,5,9,0,2,16.3,3.4,0,0,1,1,India,Android,Meta Ads,Unmapped,Tier 1,1
104133,2026-01-27,959.0,2,262.0,191,2,2260.0,6,4,2,2,8.3,4.7,0,0,1,0,India,Android,Google Ads,Performance,Tier 2,0
104134,2026-01-27,688.0,1,41.0,404,3,2170.0,2,6,3,2,33.8,5.0,0,1,0,1,India,Android,Google Ads,Brand,Tier 2,1
104135,2026-01-27,134.0,1,69.0,518,4,2466.0,8,5,3,0,0.0,2.7,1,0,0,0,India,Web,Organic,Remarketing,Tier 2,1
104136,2026-01-27,131.0,3,106.0,414,3,294.0,3,6,1,4,50.1,3.7,0,1,1,1,India,Android,CRM,Performance,Tier 2,0
104137,2026-01-27,314.0,1,190.0,353,5,234.0,5,6,2,0,0.0,3.3,0,0,0,1,India,Android,Organic,Unmapped,Tier 1,1
104138,2026-01-27,149.0,1,603.0,103,4,4953.0,3,3,1,0,0.0,4.4,0,0,0,0,India,Web,Organic,Performance,Tier 3,0
104139,2026-01-27,860.0,3,105.0,504,3,1090.0,2,4,2,2,9.2,4.0,0,0,1,1,India,iOS,Organic,Influencer,Tier 3,1
104140,2026-01-27,288.0,1,637.0,229,4,2598.0,2,9,1,0,0.0,4.8,0,0,1,0,India,Android,Meta Ads,Performance,Tier 3,1
104141,2026-01-27,650.0,1,352.0,336,2,1409.0,4,2,1,2,11.6,5.0,0,1,1,1,India,Android,Google Ads,Unmapped,Tier 3,1
104142,2026-01-27,747.0,1,238.0,330,6,11009.0,2,6,2,0,0.0,2.1,0,0,1,1,Canada,Android,Meta Ads,Unmapped,Tier 3,0
104143,2026-01-27,77.0,1,95.0,133,4,5939.0,1,3,0,1,17.5,2.1,1,0,1,0,India,Android,Organic,Performance,Tier 3,0
104144,2026-01-27,299.0,1,192.0,325,3,6152.0,5,5,0,3,30.3,4.0,0,0,0,1,Canada,Android,Organic,Brand,Tier 2,0
104145,2026-01-27,391.0,1,205.0,210,1,792.0,3,5,0,4,141.2,4.4,0,0,1,1,India,Android,Organic,Performance,Tier 3,1
104146,2026-01-27,553.0,1,299.0,188,2,2655.0,2,6,0,0,0.0,3.2,0,0,1,1,India,Android,Organic,Influencer,Tier 2,1
104147,2026-01-27,829.0,1,99.0,463,2,390.0,4,8,1,0,0.0,4.1,1,0,1,1,UK,Android,Organic,Influencer,Tier 2,1
104148,2026-01-27,1731.0,2,360.0,389,2,3717.0,0,4,0,2,5.3,4.3,0,0,1,1,India,Android,Referral,Unmapped,Tier 1,1
104149,2026-01-27,1276.0,2,175.0,264,2,1772.0,5,4,0,1,0.9,2.8,1,0,1,0,India,Android,Google Ads,Influencer,Tier 1,1
104150,2026-01-27,438.0,1,262.0,10,0,0.0,5,4,2,2,29.9,4.3,1,0,1,1,India,iOS,Organic,Remarketing,Tier 3,0
104151,2026-01-27,435.0,2,164.0,382,2,1902.0,5,5,2,4,21.1,4.6,0,1,1,0,UK,Web,Organic,Performance,Tier 2,1
